game_id,week,season_type,posteam,defteam,qtr,down,drive_no,play_no,play_type,playType,desc,epa,success,wp,t_last_play,t_next_play,t_last_down,t_next_down,seq_as_start,seq_as_end
2025_01_PIT_NYJ,1,REG,NYJ,PIT,4,1,10,1,pass,Pass,(:56) (Shotgun) 7-J.Fields pass short middle to 16-T.Johnson to NYJ 38 for 7 yards (6-P.Queen; 22-J.Thornhill) [56-A.Highsmith].,-0.00954061804804951,0,0.42562562227249146,NA,Pass,NA,2,Pass-Pass,NA
2025_01_PIT_NYJ,1,REG,NYJ,PIT,4,2,10,2,pass,Pass,"(:36) (No Huddle, Shotgun) 7-J.Fields pass incomplete short left to 83-J.Reynolds (5-J.Ramsey) [41-P.Wilson].",-0.24187747586984187,0,0.3951321840286255,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,NYJ,PIT,4,3,10,3,pass,Pass,(:30) (Shotgun) 7-J.Fields pass incomplete short middle to 20-B.Hall [6-P.Queen].,-0.44805296673439443,0,0.3533393442630768,Pass,Pass,2,4,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,NYJ,PIT,4,4,10,4,pass,Pass,(:25) (Shotgun) 7-J.Fields pass incomplete short left to 5-G.Wilson (5-J.Ramsey). NYJ-5-G.Wilson was injured during the play.,-1.9014838596340269,0,0.24368107318878174,Pass,NA,3,NA,Pass-NA,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,1,1,1,pass,Pass,(9:09) 8-A.Rodgers sacked at PIT 25 for -4 yards (95-Q.Williams).,-1.1821432751603425,0,0.41061636805534363,NA,Run,NA,2,Pass-Run,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,2,1,2,run,Run,(8:26) (Shotgun) 14-K.Gainwell right guard to PIT 29 for 4 yards (97-H.Phillips).,-0.11185734625905752,0,0.38064900040626526,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,3,1,3,pass,Pass,(7:41) (Shotgun) 8-A.Rodgers pass short left to 88-P.Freiermuth to PIT 40 for 11 yards (44-J.Sherwood).,1.9409154043532908,1,0.36953288316726685,Run,Run,2,1,Pass-Run,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,1,1,4,run,Run,(7:07) 30-J.Warren left tackle to PIT 40 for no gain (91-J.Briggs; 11-J.Johnson).,-0.5155741693452001,0,0.4377188980579376,Pass,Pass,3,2,Run-Pass,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,2,1,5,pass,Pass,(6:27) (Shotgun) 8-A.Rodgers pass incomplete short middle to 4-D.Metcalf.,-0.8385602859780192,0,0.42118504643440247,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,3,1,6,pass,Pass,(6:22) (Shotgun) 8-A.Rodgers pass short right to 4-D.Metcalf pushed ob at NYJ 37 for 23 yards (8-A.Cisco).,2.978139091981575,1,0.38866594433784485,Pass,Pass,2,1,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,1,1,7,pass,Pass,(5:40) 8-A.Rodgers pass short right to 81-J.Smith to NYJ 31 for 6 yards (56-Qu.Williams).,0.30226047011092305,1,0.521519660949707,Pass,Run,3,2,Pass-Run,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,2,1,8,run,Run,(5:04) (Shotgun) 14-K.Gainwell left guard to NYJ 25 for 6 yards (51-F.Mauigoa; 9-W.McDonald).,0.5093498099595308,1,0.511239230632782,Pass,Run,1,1,Run-Run,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,1,1,9,run,Run,"(4:21) (No Huddle, Shotgun) 14-K.Gainwell right tackle to NYJ 22 for 3 yards (97-H.Phillips).",-0.16884414944797754,0,0.5408839583396912,Run,Pass,2,2,Run-Pass,Run-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,2,1,10,pass,Pass,"(3:44) 8-A.Rodgers pass short right to 15-B.Skowronek for 22 yards, TOUCHDOWN.",2.9409122390206903,1,0.5318671464920044,Run,NA,1,NA,Pass-NA,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,1,1,2,1,pass,Pass,(:17) (Shotgun) 8-A.Rodgers pass short left to 4-D.Metcalf ran ob at NYJ 41 for 31 yards (8-A.Cisco).,2.0885802609845996,1,0.43911266326904297,NA,Pass,NA,1,Pass-Pass,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,1,2,3,pass,Pass,(15:00) 8-A.Rodgers pass incomplete short right [95-Q.Williams].,-0.540296483784914,0,0.5362869501113892,Pass,Run,1,2,Pass-Run,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,2,2,4,run,Run,(14:54) (Shotgun) 14-K.Gainwell right end to NYJ 42 for -1 yards (30-M.Carter).,-1.3996458284091204,0,0.5194696187973022,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,3,2,5,pass,Pass,(14:08) (Shotgun) 8-A.Rodgers pass short left to 81-J.Smith to NYJ 37 for 5 yards (78-J.Tufele).,-0.5669428513776485,0,0.48044586181640625,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,1,3,1,run,Run,(9:57) (Shotgun) 30-J.Warren left end to PIT 30 for 2 yards (30-M.Carter).,-0.4969984609633684,0,0.324258029460907,NA,Pass,NA,2,Run-Pass,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,2,3,2,pass,Pass,(9:14) (Shotgun) 8-A.Rodgers pass short left to 14-K.Gainwell pushed ob at PIT 34 for 4 yards (56-Qu.Williams).,-0.039016732946038246,0,0.31394439935684204,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,3,3,3,pass,Pass,(8:32) (Shotgun) 8-A.Rodgers sacked at PIT 30 for -4 yards (9-W.McDonald).,-1.6798628359101713,0,0.30848944187164307,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,1,4,1,pass,Pass,(2:54) 8-A.Rodgers pass incomplete short left to 4-D.Metcalf (1-A.Gardner).,-0.42852869571652263,0,0.21691012382507324,NA,Pass,NA,2,Pass-Pass,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,2,4,2,pass,Pass,(2:50) (Shotgun) 8-A.Rodgers pass short right to 19-C.Austin pushed ob at NYJ 35 for 30 yards (22-T.Adams).,2.043546619825065,1,0.20566612482070923,Pass,Run,1,1,Pass-Run,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,1,4,3,run,Run,(2:13) (Shotgun) 30-J.Warren up the middle to NYJ 28 for 7 yards (78-J.Tufele; 22-T.Adams).,0.4969648377154954,1,0.25930342078208923,Pass,Run,2,2,Run-Run,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,2,4,4,run,Run,(2:00) (Shotgun) 14-K.Gainwell up the middle to NYJ 27 for 1 yard (56-Qu.Williams).,-0.334206628263928,0,0.2755883038043976,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,3,4,5,pass,Pass,(1:17) (Shotgun) 8-A.Rodgers pass short right to 81-J.Smith to NYJ 24 for 3 yards (22-T.Adams).,0.6139540841104463,1,0.2696324288845062,Run,Run,2,1,Pass-Run,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,1,4,6,run,Run,"(1:12) (Shotgun) 14-K.Gainwell left tackle to NYJ 24 for no gain (95-Q.Williams). FUMBLES (95-Q.Williams), and recovers at NYJ 24.",-0.5887969808536582,0,0.28705769777297974,Pass,Pass,3,2,Run-Pass,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,2,4,7,pass,Pass,(1:07) (Shotgun) 8-A.Rodgers pass deep right to 19-C.Austin to NYJ 3 for 21 yards (21-B.Stephens).,2.566900894831633,1,0.27565935254096985,Run,Run,1,1,Pass-Run,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,1,4,8,run,Run,"(:42) (No Huddle, Shotgun) 30-J.Warren up the middle to NYJ 3 for no gain (44-J.Sherwood; 11-J.Johnson).",-0.5173479972290806,0,0.31749480962753296,Pass,Pass,2,2,Run-Pass,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,2,2,4,9,pass,Pass,"(:37) (Shotgun) 8-A.Rodgers pass short middle to 81-J.Smith for 3 yards, TOUCHDOWN.",1.7978590907005128,1,0.2951728403568268,Run,NA,1,NA,Pass-NA,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,1,5,1,run,Run,(14:55) 30-J.Warren right guard to PIT 39 for 9 yards (1-A.Gardner; 11-J.Johnson).,0.9122831006534398,1,0.41059359908103943,NA,Run,NA,2,Run-Run,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,2,5,2,run,Run,(14:18) 30-J.Warren right guard to PIT 39 for no gain (95-Q.Williams).,-0.5731187665369362,0,0.43900325894355774,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,3,5,3,pass,Pass,(13:19) (Shotgun) 8-A.Rodgers pass incomplete short middle to 14-K.Gainwell [95-Q.Williams].,-1.4266460873186588,0,0.3964017927646637,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,1,6,1,pass,Pass,(11:27) (Shotgun) 8-A.Rodgers pass incomplete short middle to 19-C.Austin (30-M.Carter).,-0.5888034380041063,0,0.4109509587287903,NA,Run,NA,2,Pass-Run,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,2,6,2,run,Run,(11:23) (Shotgun) 14-K.Gainwell left end to PIT 29 for 6 yards (44-J.Sherwood).,0.24130478547886014,1,0.39218220114707947,Pass,Pass,1,1,Run-Pass,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,1,6,3,pass,Pass,(10:56) 8-A.Rodgers sacked at PIT 25 for -9 yards (9-W.McDonald).,-1.4939455729909241,0,0.4310334622859955,Run,Pass,2,2,Pass-Pass,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,2,6,4,pass,Pass,(10:21) (Shotgun) 8-A.Rodgers pass short left to 88-P.Freiermuth to PIT 32 for 7 yards (56-Qu.Williams; 1-A.Gardner).,-0.22078335331752896,0,0.3762541115283966,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,3,6,5,pass,Pass,(9:43) (Shotgun) 8-A.Rodgers pass short middle to 14-K.Gainwell to PIT 37 for 5 yards (95-Q.Williams; 30-M.Carter).,-0.710894696880132,0,0.3571317493915558,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,1,7,1,run,Run,"(3:41) 20-K.Johnson left end ran ob at PIT 30 for -2 yards (8-A.Cisco; 56-Qu.Williams). PENALTY on NYJ-56-Qu.Williams, Unnecessary Roughness, 15 yards, enforced at PIT 30.",0.7757760540116578,1,0.1737007051706314,NA,Pass,NA,1,Run-Pass,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,1,7,2,pass,Pass,(3:22) (Shotgun) 8-A.Rodgers pass incomplete short left to 4-D.Metcalf (1-A.Gardner).,-0.4975318079814315,0,0.1967189759016037,Run,Pass,1,2,Pass-Pass,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,2,7,3,pass,Pass,(3:19) (Shotgun) 8-A.Rodgers pass short right to 30-J.Warren to NYJ 38 for 17 yards (21-B.Stephens).,1.6680568733718246,1,0.16694146394729614,Pass,Run,1,1,Pass-Run,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,1,7,4,run,Run,(2:37) 30-J.Warren left guard to NYJ 35 for 3 yards (21-B.Stephens; 8-A.Cisco).,-0.2559846672229469,0,0.21505539119243622,Pass,Pass,2,2,Run-Pass,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,2,7,5,pass,Pass,"(2:09) (No Huddle, Shotgun) 8-A.Rodgers pass short right to 4-D.Metcalf pushed ob at NYJ 17 for 18 yards (22-T.Adams).",1.7115103759570047,1,0.2078527957201004,Run,Run,1,1,Pass-Run,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,1,7,6,run,Run,(1:29) (Shotgun) 30-J.Warren right end to NYJ 14 for 3 yards (78-J.Tufele).,-0.23036928777582943,0,0.26481443643569946,Pass,Run,2,2,Run-Run,Pass-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,2,7,7,run,Run,(:52) (Shotgun) 30-J.Warren right guard to NYJ 8 for 6 yards (44-J.Sherwood; 22-T.Adams).,0.4625507913879119,1,0.25808027386665344,Run,Run,1,3,Run-Run,Run-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,3,3,7,8,run,Run,"(:18) (No Huddle, Shotgun) 30-J.Warren left tackle to NYJ 5 for 3 yards (8-A.Cisco; 44-J.Sherwood).",0.718087317829486,1,0.27817070484161377,Run,Pass,2,1,Run-Pass,Run-Run
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,1,7,10,pass,Pass,"(15:00) 8-A.Rodgers pass short right to 30-J.Warren for 5 yards, TOUCHDOWN.",1.2813948974944651,1,0.291849285364151,Run,NA,3,NA,Pass-NA,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,1,8,1,run,Run,(14:50) 30-J.Warren right guard to NYJ 18 for 4 yards (41-M.McCrary-Ball).,-0.10053956153569743,0,0.5680995583534241,NA,Pass,NA,2,Run-Pass,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,2,8,2,pass,Pass,"(14:12) 8-A.Rodgers pass deep right to 19-C.Austin for 18 yards, TOUCHDOWN.",2.6497516274102964,1,0.5552806258201599,Run,NA,1,NA,Pass-NA,Run-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,1,9,1,pass,Pass,(6:53) 8-A.Rodgers pass short right to 14-K.Gainwell to PIT 32 for -5 yards (44-J.Sherwood).,-1.0369326905347407,0,0.49654504656791687,NA,Pass,NA,2,Pass-Pass,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,2,9,2,pass,Pass,(6:12) (Shotgun) 8-A.Rodgers pass incomplete short right to 81-J.Smith [9-W.McDonald].,-0.6839961744844913,0,0.4163053631782532,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,3,9,3,pass,Pass,(6:07) (Shotgun) 8-A.Rodgers sacked at PIT 23 for -9 yards (56-Qu.Williams).,-1.2564662692602724,0,0.37256667017936707,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,1,10,1,pass,Pass,(3:13) (Shotgun) 8-A.Rodgers pass short middle to 88-P.Freiermuth to PIT 29 for 10 yards (41-M.McCrary-Ball).,0.3612165933009237,1,0.4127894341945648,NA,Pass,NA,1,Pass-Pass,NA
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,1,10,2,pass,Pass,(2:42) (Shotgun) 8-A.Rodgers pass short right to 4-D.Metcalf to NYJ 41 for 11 yards (30-M.Carter).,0.534226066316478,1,0.514985203742981,Pass,Pass,1,1,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,1,10,3,pass,Pass,"(2:15) (No Huddle, Shotgun) 8-A.Rodgers pass short left to 19-C.Austin to NYJ 40 for 1 yard (21-B.Stephens).",-0.36188142286846414,0,0.605431318283081,Pass,Pass,1,2,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,2,10,4,pass,Pass,(2:00) (Shotgun) 8-A.Rodgers pass short right to 81-J.Smith to NYJ 42 for -2 yards (95-Q.Williams).,-0.4560672129737213,0,0.5806407928466797,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_PIT_NYJ,1,REG,PIT,NYJ,4,3,10,5,pass,Pass,(1:12) (Shotgun) 8-A.Rodgers pass incomplete deep left to 19-C.Austin (21-B.Stephens).,-1.2651694526481916,0,0.4189203083515167,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,1,1,1,1,pass,Pass,(15:00) (Shotgun) 14-S.Darnold pass short middle to 11-J.Smith-Njigba to SF 47 for 18 yards (25-J.Pinnock).,1.2063548839651048,1,0.5663902163505554,NA,Run,NA,1,Pass-Run,NA
2025_01_SF_SEA,1,REG,SEA,SF,1,1,1,2,run,Run,(14:21) 9-K.Walker right end to SF 43 for 4 yards (2-D.Lenoir).,-0.28072715550661087,0,0.5844466686248779,Pass,Run,1,2,Run-Run,Pass-Run
2025_01_SF_SEA,1,REG,SEA,SF,1,2,1,3,run,Run,(13:42) (Shotgun) 6-J.Milroe up the middle to SF 42 for 1 yard (92-J.Elliott; 57-L.Gifford).,-0.5514981909655035,0,0.569413959980011,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,1,3,1,4,pass,Pass,(13:04) (Shotgun) 14-S.Darnold pass short right to 88-A.Barner to SF 42 for no gain (36-M.Sigle) [97-N.Bosa].,-1.8396103186532855,0,0.5424160957336426,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,1,1,2,1,run,Run,(3:37) 26-Z.Charbonnet right end to SEA 37 for 6 yards (25-J.Pinnock).,0.27302166586741805,1,0.33136123418807983,NA,Run,NA,2,Run-Run,NA
2025_01_SF_SEA,1,REG,SEA,SF,1,2,2,2,run,Run,"(3:00) 26-Z.Charbonnet left tackle to SEA 42 for 5 yards (54-F.Warner; 95-A.Collins). PENALTY on SF-2-D.Lenoir, Unnecessary Roughness, 15 yards, enforced at SEA 42.",1.2419235294219106,1,0.34127768874168396,Run,Pass,1,1,Run-Pass,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,1,1,2,3,pass,Pass,(2:37) 14-S.Darnold pass deep right to 11-J.Smith-Njigba ran ob at SF 22 for 21 yards.,1.5093741433229297,1,0.36535024642944336,Run,Run,2,1,Pass-Run,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,1,1,2,4,run,Run,(2:06) 26-Z.Charbonnet right end pushed ob at SF 17 for 5 yards (36-M.Sigle). SF-54-F.Warner was injured during the play.,0.09537548996740952,1,0.4200976490974426,Pass,Run,1,2,Run-Run,Pass-Run
2025_01_SF_SEA,1,REG,SEA,SF,1,2,2,5,run,Run,(1:43) (Shotgun) 9-K.Walker right guard to SF 13 for 4 yards (36-M.Sigle).,0.05828018329339102,1,0.40323829650878906,Run,Run,1,3,Run-Run,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,1,3,2,6,run,Run,(1:09) (Shotgun) Direct snap to 88-A.Barner. 88-A.Barner up the middle to SF 11 for 2 yards (48-T.Bethune; 57-L.Gifford).,0.23273587407311425,1,0.41884076595306396,Run,Run,2,1,Run-Run,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,1,1,2,7,run,Run,(:22) 26-Z.Charbonnet up the middle to SF 7 for 4 yards (0-R.Green; 36-M.Sigle).,-0.06791929178871214,0,0.4282209575176239,Run,Run,3,2,Run-Run,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,2,2,2,9,run,Run,(15:00) 26-Z.Charbonnet up the middle to SF 3 for 4 yards (92-J.Elliott; 98-M.Williams). ** Injury Update: SF-54-F.Warner has returned to the game.,0.03077131148893386,1,0.4319984018802643,Run,Run,1,3,Run-Run,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,2,3,2,10,run,Run,"(14:26) 26-Z.Charbonnet left guard to SF 4 for -1 yards (53-D.Winters, 54-F.Warner).",-2.1295304814120755,0,0.43891608715057373,Run,Run,2,1,Run-Run,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,2,1,2,11,run,Run,"(13:41) 74-J.Jones reported in as eligible. 26-Z.Charbonnet left guard for 1 yard, TOUCHDOWN.",0.543488016090123,1,0.4696539640426636,Run,NA,3,NA,Run-NA,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,2,1,3,1,run,Run,(12:06) 9-K.Walker right end to SEA 34 for -1 yards (54-F.Warner).,-0.7189766431692988,0,0.5588475465774536,NA,Pass,NA,2,Run-Pass,NA
2025_01_SF_SEA,1,REG,SEA,SF,2,2,3,2,pass,Pass,(11:23) (Shotgun) 14-S.Darnold pass incomplete short right to 88-A.Barner.,-0.8065506867133081,0,0.5290898680686951,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,2,3,3,3,pass,Pass,(11:20) (Shotgun) 14-S.Darnold pass incomplete deep right to 11-J.Smith-Njigba.,-1.1298684878274798,0,0.5022259950637817,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,2,1,4,1,pass,Pass,(8:04) (Shotgun) 14-S.Darnold pass short right to 9-K.Walker pushed ob at SEA 19 for 5 yards (54-F.Warner).,0.13908692309632897,1,0.5261761546134949,NA,Run,NA,2,Pass-Run,NA
2025_01_SF_SEA,1,REG,SEA,SF,2,2,4,2,run,Run,(7:33) (Shotgun) 9-K.Walker up the middle to SEA 16 for -3 yards (93-K.Davis).,-1.2115769973024726,0,0.526668131351471,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_01_SF_SEA,1,REG,SEA,SF,2,3,4,3,pass,Pass,(6:55) (Shotgun) 14-S.Darnold pass short right to 9-K.Walker to SEA 13 for -3 yards (97-N.Bosa).,-1.2403949566651136,0,0.48680466413497925,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,2,1,5,1,run,Run,(:57) (Shotgun) 26-Z.Charbonnet up the middle to SEA 26 for 6 yards (54-F.Warner).,-0.12928066466702148,0,0.525755763053894,NA,Pass,NA,2,Run-Pass,NA
2025_01_SF_SEA,1,REG,SEA,SF,2,2,5,2,pass,Pass,"(:41) (No Huddle, Shotgun) 14-S.Darnold pass deep middle to 11-J.Smith-Njigba to SEA 48 for 22 yards (36-M.Sigle) [94-Y.Gross-Matos].",1.1224079093080945,1,0.5245482325553894,Run,Pass,1,1,Pass-Pass,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,2,1,5,3,pass,Pass,(:35) (Shotgun) 14-S.Darnold pass incomplete deep left to 11-J.Smith-Njigba.,-0.33346957998583093,0,0.5690333843231201,Pass,Pass,2,2,Pass-Pass,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,2,2,5,4,pass,Pass,(:30) (Shotgun) 14-S.Darnold pass short middle to 10-C.Kupp to SF 43 for 9 yards (20-U.Stout).,0.128631220839452,1,0.5509642958641052,Pass,Run,1,3,Pass-Run,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,2,3,5,5,run,Run,(:25) (Shotgun) 26-Z.Charbonnet up the middle to SF 39 for 4 yards (97-N.Bosa).,0.1274647499085404,1,0.5242653489112854,Pass,Run,2,2,Run-Run,Pass-Run
2025_01_SF_SEA,1,REG,SEA,SF,2,2,5,6,run,Run,(:12) (Shotgun) 14-S.Darnold right end ran ob at SF 30 for 9 yards (97-N.Bosa).,0.7487687214265977,1,0.575554370880127,Run,NA,3,NA,Run-NA,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,3,1,6,1,pass,Pass,(12:06) 14-S.Darnold pass short left to 18-E.Arroyo to SEA 36 for 7 yards (53-D.Winters).,0.3282689992338419,1,0.6837769150733948,NA,Run,NA,2,Pass-Run,NA
2025_01_SF_SEA,1,REG,SEA,SF,3,2,6,2,run,Run,(11:26) 9-K.Walker up the middle to SEA 36 for no gain (54-F.Warner; 92-J.Elliott).,-0.8236068268306553,0,0.7184731364250183,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_01_SF_SEA,1,REG,SEA,SF,3,3,6,3,pass,Pass,(10:49) (Shotgun) 14-S.Darnold pass incomplete short left to 10-C.Kupp.,-1.6038061073049903,0,0.6974303126335144,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,3,1,7,1,run,Run,(2:14) (Shotgun) 26-Z.Charbonnet left end ran ob at SEA 37 for 6 yards (25-J.Pinnock).,0.2570809884928167,1,0.7256630063056946,NA,Run,NA,2,Run-Run,NA
2025_01_SF_SEA,1,REG,SEA,SF,3,2,7,2,run,Run,(1:46) 26-Z.Charbonnet left end pushed ob at SEA 37 for no gain (0-R.Green; 54-F.Warner).,-0.8810470537282526,0,0.7325381636619568,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_SF_SEA,1,REG,SEA,SF,3,3,7,3,pass,Pass,"(1:05) (Shotgun) 14-S.Darnold pass deep middle to 11-J.Smith-Njigba to SF 47 for 16 yards (36-M.Sigle). Penalty on SF-0-R.Green, Defensive Holding, declined.",1.90364802419208,1,0.7126330733299255,Run,Pass,2,1,Pass-Pass,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,3,1,7,4,pass,Pass,(:34) 14-S.Darnold pass short right to 9-K.Walker to SF 45 for 2 yards (53-D.Winters).,-0.4729878092184663,0,0.7640917897224426,Pass,Pass,3,2,Pass-Pass,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,4,2,7,6,pass,Pass,"(15:00) (Shotgun) 14-S.Darnold pass short left to 11-J.Smith-Njigba to SF 43 for 2 yards (91-S.Okuayinonu). FUMBLES (91-S.Okuayinonu), RECOVERED by SF-36-M.Sigle at SF 34.",-3.953824320109561,0,0.7434563636779785,Pass,NA,1,NA,Pass-NA,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,4,1,8,1,pass,Pass,(9:36) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba to SEA 29 for -8 yards (97-N.Bosa).,-1.2833047413732857,0,0.5941187739372253,NA,Pass,NA,2,Pass-Pass,NA
2025_01_SF_SEA,1,REG,SEA,SF,4,2,8,2,pass,Pass,(8:56) (Shotgun) 14-S.Darnold pass incomplete deep left to 11-J.Smith-Njigba (0-R.Green).,-0.8325016628950834,0,0.5321398973464966,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,4,3,8,3,pass,Pass,"(8:50) (Shotgun) 14-S.Darnold pass short right to 11-J.Smith-Njigba to SEA 32 for 3 yards. FUMBLES, ball out of bounds at SEA 31.",-0.8663603370077908,0,0.49744173884391785,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_SF_SEA,1,REG,SEA,SF,4,1,9,1,run,Run,(7:06) 9-K.Walker left end to SF 45 for 8 yards (91-S.Okuayinonu).,0.5649455143138766,1,0.6133328080177307,NA,Pass,NA,2,Run-Pass,NA
2025_01_SF_SEA,1,REG,SEA,SF,4,2,9,2,run,Pass,(6:23) 14-S.Darnold scrambles right end ran ob at SF 40 for 5 yards (2-D.Lenoir).,0.2675592404557392,1,0.6303651332855225,Run,Run,1,1,Pass-Run,Run-Pass
2025_01_SF_SEA,1,REG,SEA,SF,4,1,9,3,run,Run,(5:44) 9-K.Walker right guard to SF 35 for 5 yards (53-D.Winters; 57-L.Gifford).,0.034639649791643023,1,0.6586571335792542,Pass,Run,2,2,Run-Run,Pass-Run
